1,UTHOPP,1670,817
1,UTHOPP,1670,825
2,UTHOPP,1680,1002
2,UTHOPP,1680,857
25,UTHOPP,1680,858
2,UTHOPP,1680,864
2,UTHOPP,1680,870
6,UTHOPP,1680,878
4,UTHOPP,1680,880
44,UTHOPP,1680,881
4,UTHOPP,1680,882
1,UTHOPP,1680,883
3,UTHOPP,1680,886
1,UTHOPP,1680,888
3,UTHOPP,1680,893
5,UTHOPP,1680,901
1,UTHOPP,1680,902
23,UTHOPP,1680,904
1,UTHOPP,1680,905
1,UTHOPP,1680,906
1,UTHOPP,1680,907
7,UTHOPP,1680,909
77,UTHOPP,1680,910
2,UTHOPP,1680,911
10,UTHOPP,1680,915
3,UTHOPP,1680,919
6,UTHOPP,1680,920
1,UTHOPP,1680,921
38,UTHOPP,1680,925
5,UTHOPP,1680,926
84,UTHOPP,1680,931
1,UTHOPP,1680,932
16,UTHOPP,1680,933
2,UTHOPP,1680,934
35,UTHOPP,1680,935
2,UTHOPP,1680,943
5,UTHOPP,1680,944
1,UTHOPP,1680,946
31,UTHOPP,1680,949
6,UTHOPP,1680,950
69,UTHOPP,1680,955
81,UTHOPP,1680,956
1,UTHOPP,1680,958
15,UTHOPP,1680,959
3,UTHOPP,1680,964
6,UTHOPP,1680,965
1,UTHOPP,1680,966
7,UTHOPP,1680,969
1,UTHOPP,1680,971
5,UTHOPP,1680,972
37,UTHOPP,1680,994
8,UTHOPP,1680,995
1,UTHOPP,1685,824
2,UTHOPP,1685,872
3,UTHOPP,1694,839
1,UTHOPP,1694,897
1,UTHOPP,1699,798
4,UTHOPP,1707,948
1,UTHOPP,1715,927
1,UTHOPP,1727,562
1,UTHOPP,1732,770
6,UTHOPP,1741,810
1,UTHOPP,1745,1008
1,UTHOPP,1745,806
1,UTHOPP,1745,828
1,UTHOPP,1745,849
1,UTHOPP,1745,855
1,UTHOPP,1768,982
1,UTHOPP,1774,868
1,UTHOPP,1778,870
2,UTHOPP,1780,940
1,UTHOPP,1821,897
8,UTHOPP,1829,917
3,UTHOPP,1853,857
1,UTHOPP,1858,1002
2,UTHOPP,1858,1144
4,UTHOPP,1863,834
4,UTHOPP,1867,1011
4,UTHOPP,1867,1080
1,UTHOPP,1868,905
3,UTHOPP,1884,1008
5,UTHOPP,1884,1009
2,UTHOPP,1884,889
2,UTHOPP,1884,890
2,UTHOPP,1902,894
3,UTHOPP,1903,822
11,UTHOPP,1904,897
1,UTHOPP,1904,940
1,UTHOPP,1904,947
13,UTHOPP,1920,1002
2,UTHOPP,1920,1003
1,UTHOPP,1920,1007
5,UTHOPP,1920,1017
14,UTHOPP,1920,1024
1,UTHOPP,1920,1025
2,UTHOPP,1920,1030
5,UTHOPP,1920,1059
5,UTHOPP,1920,1065
1,UTHOPP,1920,1070
3,UTHOPP,1920,1075
1,UTHOPP,1920,1077
8,UTHOPP,1920,1081
31,UTHOPP,1920,1085
1,UTHOPP,1920,1093
4,UTHOPP,1920,1099
25,UTHOPP,1920,1105
1,UTHOPP,1920,1106
14,UTHOPP,1920,1122
1,UTHOPP,1920,1125
32,UTHOPP,1920,1144
2,UTHOPP,1920,1145
1,UTHOPP,1920,1149
1,UTHOPP,1920,872
1,UTHOPP,1920,887
2,UTHOPP,1920,888
1,UTHOPP,1920,889
4,UTHOPP,1920,902
3,UTHOPP,1920,903
1,UTHOPP,1920,909
26,UTHOPP,1920,911
13,UTHOPP,1920,912
2,UTHOPP,1920,916
3,UTHOPP,1920,927
2,UTHOPP,1920,932
55,UTHOPP,1920,934
15,UTHOPP,1920,935
1,UTHOPP,1920,939
179,UTHOPP,1920,940
36,UTHOPP,1920,941
7,UTHOPP,1920,945
22,UTHOPP,1920,950
82,UTHOPP,1920,955
8,UTHOPP,1920,956
3,UTHOPP,1920,958
1,UTHOPP,1920,959
20,UTHOPP,1920,961
126,UTHOPP,1920,963
28,UTHOPP,1920,965
1,UTHOPP,1920,972
4,UTHOPP,1920,974
2,UTHOPP,1920,975
47,UTHOPP,1920,979
7,UTHOPP,1920,980
15,UTHOPP,1920,985
191,UTHOPP,1920,986
2,UTHOPP,1920,989
1,UTHOPP,1920,990
5,UTHOPP,1920,994
1,UTHOPP,1956,1179
13,UTHOPP,1976,1064
1,UTHOPP,1976,1124
1,UTHOPP,2021,1148
2,UTHOPP,2021,959
1,UTHOPP,2021,964
6,UTHOPP,2021,989
1,UTHOPP,2021,991
2,UTHOPP,2048,1028
4,UTHOPP,2133,1046
4,UTHOPP,2133,1070
1,UTHOPP,2133,1271
1,UTHOPP,2133,981
2,UTHOPP,2400,1206
1,UTHOPP,2560,1215
1,UTHOPP,2560,1253
5,UTHOPP,2560,1284
1,UTHOPP,2560,1305
1,UTHOPP,572,393
1,UTHOPP,601,385
3,UTHOPP,610,354
1,UTHOPP,652,392
5,UTHOPP,666,328
1,UTHOPP,706,387
1,UTHOPP,735,722
1,UTHOPP,784,445
1,UTHOPP,784,462
1,UTHOPP,784,463
6,UTHOPP,784,485
1,UTHOPP,784,489
1,UTHOPP,784,490
2,UTHOPP,784,507
2,UTHOPP,784,508
1,UTHOPP,784,515
1,UTHOPP,784,524
1,UTHOPP,784,525
1,UTHOPP,784,530
1,UTHOPP,784,532
1,UTHOPP,784,570
2,UTHOPP,784,577
1,UTHOPP,785,573
1,UTHOPP,786,507
1,UTHOPP,792,491
1,UTHOPP,792,581
7,UTHOPP,795,494
4,UTHOPP,816,499
1,UTHOPP,826,462
1,UTHOPP,837,482
3,UTHOPP,845,665
3,UTHOPP,853,589
2,UTHOPP,859,577
2,UTHOPP,861,439
3,UTHOPP,874,854
1,UTHOPP,881,537
1,UTHOPP,881,645
1,UTHOPP,884,484
1,UTHOPP,884,529
1,UTHOPP,884,537
1,UTHOPP,890,690
1,UTHOPP,891,551
2,UTHOPP,892,541
1,UTHOPP,901,563
1,UTHOPP,902,511
1,UTHOPP,907,439
1,UTHOPP,930,416
1,UTHOPP,933,564
1,UTHOPP,936,624
1,UTHOPP,947,244
1,UTHOPP,947,454
2,UTHOPP,948,558
5,UTHOPP,960,461
1,UTHOPP,960,515
1,UTHOPP,960,531
1,UTHOPP,960,534
1,UTHOPP,981,978
1,UTHOPP,984,515
1,UTHOPP,984,537
1,UTHOPP,984,637
2,UTHOPP,984,687
6,UTHOPP,985,500
2,UTHOPP,985,588
1,UTHOPP,988,549
1,UTHOPP,992,691
1,UTHOPP,993,473
1,UTHOPP,997,665
